video_id,title,description,published_at,channel_id,channel_title,category_id,category_name,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
Sg4Od6A_2Tw,Has Ke Bolalka - हॅस के बोललका | #Kalpana Patowary #Alok Kumar | #Pravesh Lal Yadav #Neelam Giri,"Enjoy the latest Bhojpuri song ""Has Ke Bolalka (हॅस के बोललका)"" Sung by Alok Kumar & Kalpana Patowary. This vibrant 2025 release brings you the best of Bhojpuri music, blending traditional beats with contemporary vibes. Watch and groove to the energetic performance by the talented duo.

Subscribe to our channel for more updates and hit the bell icon to stay notified!

👉 Subscribe Now - 📺 https://bit.ly/SubscribeToTejasFilms 🔔 Stay updated!

 ♪ इस गाने पर रील बनाये : https://www.instagram.com/reels/audio/1652801832080789?igsh=MWMyOHUxaGtjYTl3eA==

🎯*Audio Credits*
► Album : Has Ke Bolalka (हॅस के बोललका)
► Song : Has Ke Bolalka (हॅस के बोललका)
► Singer : Alok Kumar & Kalpana Patowary
► Music : Deepak Thakur
► Lyrics : Pawan Raja & Mannu Madhuriya
► Special Thanks : Sarvesh Singh (Singer) 
► Digital Marketting : MRP Manoj GFX
► Produced By : RKK Films Pvt. Ltd.
► Label : Tejas Films

🎯*Video Credits*
► Feat : Pravesh Lal Yadav & Neelam Giri
► Video Director : Sonu Honey
► Assi. Director : KD
► DOP : Ranjeet Kumar & RS Rahul
► Edit : Ravi Shekhar
► DI : Rohit Singh
► Production : RKK Films Pvt. Ltd.

📡 Enjoy & stay connected with us!
🎧 Gaana : https://gaana.com/song/has-ke-bolalka-1
🎧 JioSaavn : https://www.jiosaavn.com/album/has-ke-bolalka/ms3jjjOv-Dw_
🎧 Apple Music : https://music.apple.com/us/album/has-ke-bolalka-single/1832478056
🎧 YT Music : https://music.youtube.com/watch?v=Sg4Od6A_2Tw&si=3H-9Rt0JhK--DQZu
🎧 Spotify : https://open.spotify.com/track/4XxMxqLVWgsPd0pVjFA9RB?si=6bfafd0b34354e1e
🎧 Amazon Music : https://music.amazon.com/tracks/B0FLYHVT6M?marketplaceId=A3K6Y4MI8GDYMT&musicTerritory=IN&ref=dm_sh_QWJUX5CjDns0WGogOsDYxLjgw
---------------------------------------------------------------------------------------------------------------------------
👉 Subscribe to our Tejas Films YouTube Channel📺 https://bit.ly/SubscribeToTejasFilms 🔔 Stay updated!
---------------------------------------------------------------------------------------------------------------------------
Don't Forget To Like, Comment And Share !!!!!! 
---------------------------------------------------------------------------------------------------------------------------
Contact for - rkkfilmspvtltd@gmail.com
© Copyright (2025) RKK Films Pvt. Ltd.
---------------------------------------------------------------------------------------------------------------------------

Lyrics 

M - बोल कइसे याद करेलु हो sss
      की रतिया में आह भरेलू हो sss 2, हमरो नौकरियां ना मन भावे 2
F -  हॅस के बोललका, संगवा रहलका ऊ हे नू याद बड़ी आवे2
                      अंतरा -1
F -  सोच सोच बतीया, आधी आधी रतिया नींद ना आवे बस रोइला
      हमही बुझिला, की कईसे जिहीला कहियो ना ठीक से सोइला
M - हमरो हाल सुनs ये धनिया बाटे तोहरे लेखा हो
       तोहरे ध्यान में डुबल रही करी ना अनदेखा हो, हर पल मन तोहरे पर धावे
F -  शर्ट तोहार ललका, धनी हो कहलका ऊ हे नू याद बड़ी आवे
      हॅस के बोललका, संगवा रहलका ऊ हे नू याद बड़ी आवे
                     अंतरा 2
F -  खुद के सवारल, केशिया के झारल सब कुछ बलम छूट गइल बा,
      मनु मधुरिया, सहाला ना दूरिया तोहरा से दिल टूट गइल बा
M - अइसे ना कुछ कह ये धनी आलोक भी दुख सहेले 
      हो जईबू परेशान ये ही से कुछऊ नाही कहेले, दिल हमरो चैन ना कही पावे
F -  सिर में ठोकलका, घर में रोकलका ऊ हे नू याद बड़ी आवे
      हॅस के बोललका, संगवा रहलका ऊ हे नू याद बड़ी आवे
....................................................................................................................


#haskebolalka #haskebolalkakalpanapatowary #kalpanapatowary #kalpanapatowarynewsong #alokkumar #praveshlal #praveshlalyadav  #neelamgiri #kalpnapatowarisong #kalpanapatowarykegana #kalpanapatowarynewsong #alokkumarsong #praveshlalyadavnewsong #neelamgirinewsong
#bhojpurisong #newbhojpurisong #bhojpurisongs #bhojpurinewsong #2025bhojpurisong #newbhojpurisong2025 #tejasfilms",2025-08-22T01:30:30Z,UCCsI981FaSiZ5iu5DYt5JAQ,Tejas Films,10,Music,"['has ke bolalka', 'हॅस के बोललका', 'has ke bolalka kalpana patowary', 'has ke bolalka pravesh lal yadav', 'kalpana patowary', 'kalpana patowary new song', 'kalpana patowary song', 'tejas films', 'alok kumar new song', 'alok kumar kalpana patwari song', 'pravesh lal yadav new song', 'neelam giri new song', 'new bhojpuri song 2025', 'bhojpuri song', 'kalpana patowary ka gana', 'kalpana bhojpuri song', 'has ke bolalka pravesh lal neelam giri', 'alok kumar ka gana', 'kalpana patowary ka bhojpuri song', 'pravesh lal']",PT4M33S,hd,false,106031,3645,0,0,133
ekNXp33AKDg,BR RANKED PUSHING 24/7#fflive #shortslive #shortsfeed #shorts #totalgaming,"#freefirelive  #freefireindia #giveaway #guildtest #shortsfeed #fflive #shortslive DEVBHAI LIVEis live playing with subs  #fflive #shortslive #shortsfeed #totalgaming  #shorts #desigamer 
FREE FIRE LIVE👻GARENA FREE FIRE💀GUILD TEST LIVE #freefirelive #totalgaming#gyangaming#freefire 
 

#freefirelive
#freefirelivestream
#GuildTest
#GarenaFreeFire
#ffive
#liveff
#Trending
#shorts
#Top
#Rankpush
#grandmaster

free fire live,free fire live now,ff live,free fire,garena free fire,free fire max,free fire max live,ff live hindi,free fire hindi,free fire hindi live,live now free fire,free fire live today,free fire rank push live,free fire battle royale,free fire br rank push,rank push br,ff rank push br,free fire live rank push,rank push live free fire,garena free fire max,free fire shorts,free fire india,free fire bd server,live free fire,guild test live 
live fun custom free fire",2025-08-22T18:35:33Z,UCLXmzEf6PeOyxz6ElnFMZ9g,DEVBHAI LIVE,20,Gaming,"['short', 'shorts live', 'free fire shorts live', 'free fire', 'free fire live', 'free fire live now', 'ff live', 'garena free fire', 'free fire max', 'free fire max live', 'ff live hindi', 'free fire hindi', 'free fire hindi live', 'free fire live today', 'free fire rank push live', 'free fire battle royale', 'free fire br rank push', 'rank push br', 'ff rank push br', 'free fire live rank push', 'rank push live free fire', 'garena free fire max', 'free fire shorts', 'free fire india', 'live free fire']",PT2H34M25S,hd,false,113342,1918,0,0,0
xsdBlP8khjU,#Video | Kamar Badhata | कमर बढ़ता | Samar Singh & Khushi Kakkar Ft. Queen Shalini,"""कमर"" – धांसू और रंगीन स्टेज-स्टाइल डांस गाना, जिसमें हैं धमाकेदार जोड़ी समर सिंह और क्वीन शालिनी, और साथ है खुशी कक्कड़ की जोशीली आवाज़।

Song Credits: 

Song Name: Kamar Badhata | कमर बढ़ता
Singer: Samar Singh & Khushi Kakkar 
Lyrics: Shivam Yadav
Music: Rahul Rocky 
Ft: Queen Shalini 
Director: Ashish Satyarthi
choreographer: Anuj Maurya
DOP: Rahul Yadav
Edit: Rohan Raut (Ninja)
Di: Rohit Singh
Production - Akash Vishwakarma
Music Label: Leechee Music 
Company: Leechee Entertainment Private Limited 

🔔 Subscribe करने के लिए क्लिक करें - https://www.youtube.com/@UCcHMDWNOjv4wGxlpmOt1Bpg

Follow us on: 
► Facebook: https://bit.ly/44naeRm 
► Instagram: https://bit.ly/44kgfhE

Lyrics:
सोलह बरिस में हिलइले बाड़ू,
कातिल जवानीया बनइले बाड़ू। 
सोलह बरिस में हिलइले बाड़ू,
कातिल जवानीया बनइले बाड़ू।
पढ़ला एक भइली, तोहके सभे पढ़ता।

जस जस उमर चढ़ता, ताश ताश कमर बढ़ता,
जस जस उमर चढ़ता, ओशाही कमर बढ़ता।

कमर के कमाई और खाए के उमर बा,
32 और 36 पे गड़वले सब नजर बा।

जान जाम ए जवानीया के चीखे दा हो,
खुल जा सिम सिम, कुछ देखे दा हो।
बुढ़वा जवान सब के कपार पे मूड़ी मारता।

जस जस उमर चढ़ता,ताश ताश कमर बढ़ता,
जस जस उमर चढ़ता, ओशाही कमर बढ़ता।

सब ही दीवाना बा हमरा हो नाच के,
शिवम, समर, गुड्डू जइबऽ ना बच के।

सुनऽ हई मरद हम देसी हई नू हो,
तू लिहऽ वक्त ज़्यादा, तू बेसि हई नू हो।
सोना नियन देहिया, जैसे सोलर गढ़ता।

जस जस उमर चढ़ता, ताश ताश  कमर बढ़ता,
ताश ताशउमर चढ़ता, ओशाही कमर बढ़ता।


Reach out to us on: office@leecheemusic.com 

#samarsingh #khushikakkar #queenshalini #newbhojpurisong2025",2025-08-20T01:30:06Z,UCcHMDWNOjv4wGxlpmOt1Bpg,Leechee Music Bhojpuri,10,Music,"['kamar badhata', 'kamar badhata song', 'कमर बढ़ातs', 'Leechee Music', 'samar singh bhojpuri song', 'samar singh ka bhojpuri gana', 'samar singh ka gana', 'samar singh new song', 'samar singh new song 2025', 'samar singh song', 'khushi kakkar bhojpuri song', 'queen shalini song', 'queen shalini new song', 'samar singh kamar song', 'kamar badhata bhojpuri song', 'new bhojpuri song 2025', 'bhojpuri gana', 'kamar badta', 'Kamar Badhta', 'harnave dhai dhai dabata', 'भोजपुरी गाना', 'khesari lal new song', 'kamr badhta']",PT3M40S,hd,false,763054,9758,0,0,904
kXazxCXGXb4,Platform 8 horror game live ❤️ #shortslive #horrorgaming,Platform 8 horror game live ❤️ #shortslive #horrorgaming,2025-08-23T07:47:08Z,UCQ3sKfJqZb8BjnOuwMWRqCA,MAJOR ICONS™,20,Gaming,[],PT38M9S,hd,false,56065,1103,0,0,1
F3hHTG7l1mM,Kingdom - Ragile Ragile Full Video Song | Vijay Deverakonda | Anirudh Ravichander | Gowtam,"Watch & Enjoy #RagileRagile Full Video Song from the Movie Kingdom on Aditya Music.

#RagileRagile #Anirudh #VijayDeverakonda #Kingdom #BhagyashriiBorse #GowthamTinnanuri 

Song Credits:

Song Title: Ragile Ragile
Album / Movie: Kingdom
Language: Telugu
Composed by Anirudh Ravichander
Lyrics - Krishna Kanth
Vocals - Siddarth Basrur

Keyboards, Synth & Rhythm Programmed by Anirudh Ravichander
Backing Vocals - Vikram Kumar S, SS Charan, Akhil Chandra, Ritesh G Rao,
Arjun Vijay, Srinath Komanduri, Saatvik G Rao
Woodwinds - Nikhiram TP
Orchestral Programmed by Dan Kriston
Rhythm Produced by Shashank Vijay
Tribal Rhythm & Percussions Produced by Kalyan
Music Advisor - Ananthakrrishnan
Creative Consultant - Sajith Satya
Vocals Supervised by Sri Krishna

Recorded at
Albuquerque Records, Chennai. Engineered by Srinivasan M, Shivakiran S 
Sruthi Audio Labs, Hyderabad, Engineered by Srinath Komanduri
Mixed by Vinay Sridhar & Srinivasan M at Albuquerque Records, Chennai
Mastered by Mastered by Rupendar Venkatesh at Mix Magic
Music Coordinator - Velavan B

Movie Details 

Movie Name: Kingdom
Cast: Vijay Deverakonda, Satya Dev & Bhagyashrii Borse

Crew Details:

Written & Directed By: Gowtam Tinnanuri 
Produced By: Naga Vamsi S – Sai Soujanya 
Music Composed By: Anirudh
Cinematographer’s: Jomon T John ISC & Girish Gangadharan ISC
Editor: Navin Nooli 
Production Designer: Avinash Kolla
Costume Designer: Neeraja Kona
Action Choreographer’s: Yannick Ben, Chethan D’Souza &  Real Satish
Colorist: Ranga 
Sound Design: Sync Cinema
Audiography: Vinay Sridhar
VFX Supervisor:  Vasudeva Rao M 
Co – Director: Sri Vastav 
Production Team: Girish Dasika & Uma Mahesh Karumanchi 

Chief Associate Director: Basheer
Associate Directors: B.V. Raveendra, Tirumala Reddy Akki, Muthyam Vijay Kumar, Mahesh Talluri, Nallandula Jagadeesh, Vihari Mungamuri & Geetha Sapuru. 
Assistant Directors: Parth Bane, Akhil Raj, Shrikaran Beecharaju & Manoj Rishie
Online Editor: Santosh Kiran 
Chief Associate Editors: Srinu Bainaboyina 
Associate Editors: Srinivas Nadiminti  & Vishnu Ramagiri 
Assistant Ediotrs: Thallapelli Pavan Gowd
Still Photography: Prem
Audio On: Aditya Music

🎵Full Song Available on👉 :- 

Instagram - https://tinyurl.com/yck4d5t
Spotify - https://tinyurl.com/yc6y9jms
YT Music -  https://tinyurl.com/4pphhfus
Amazon Music -  https://tinyurl.com/37ertpem
Gaana - https://tinyurl.com/yyschwun
Jio Saavn - https://tinyurl.com/2zcaprkj
Apple Music - https://tinyurl.com/bdz4m4ww

#KingdomMovie #VijayDevarakonda #TeluguSongs #TeluguNewSongs #LatestTeluguSongs #TeluguSongs2025 #TeluguVideoSongs #TeluguTrendingSongs #AdityaMusic
------------------------------------------------------------------------------------------
Enjoy and stay connected with us!!
►Subscribe us on Youtube: http://bit.ly/adityamusic
►Like us on Facebook: http://www.facebook.com/adityamusic
►Follow us on Twitter: http://www.twitter.com/adityamusic
►Follow us on Instagram: https://www.instagram.com/adityamusicindia
►Follow us on LinkedIn: http://bit.ly/2Pp6ze3

SUBSCRIBE Aditya Music Channels for unlimited entertainment:
►For South Indian Dubbed Movies in HD: http://www.youtube.com/Adityamovies
►For Songs with Telugu Lyrics: https://bit.ly/3cpQuFH
►For Devotional Songs: http://www.youtube.com/AdityaDevotional

→""మా పాట మీ నోట"" Telugu Lyrical Songs https://www.youtube.com/@mapaatameenota
→Fresh Arrivals - https://bit.ly/4cPYetG
→Telugu Full Video Songs - https://bit.ly/4cQIRB6
→Party Mix Telugu Songs - https://bit.ly/3X9kx82

© 2025 Aditya Music India Pvt. Ltd.",2025-08-20T05:30:02Z,UCNApqoVYJbYSrni4YsbXzyQ,Aditya Music,10,Music,"['Ragile Ragile Kingdom Song', 'Ragile Ragile Song', 'Ragile Ragile Kingdom', 'Kingdom Song', 'Kingdom Songs Telugu', 'Kingdom Movie', 'Kingdom Movie Songs', 'Vijay Devarakonda Movies', 'Vijay Devarakonda New Movie', 'Vijay Devarakonda Songs', 'Vijay Devarakonda New Song', 'Bhagyashri Borse Songs', 'Anirudh Songs', 'Anirudh Songs Telugu', 'Anirudh New Song', 'Gowtam Tinnanuri', 'Telugu Songs', 'Telugu New Songs', 'Latest Telugu Songs', 'Telugu Hit Songs', 'Telugu Video Songs', 'Songs Telugu 2025', 'Songs', 'Aditya Music']",PT3M29S,hd,false,430868,13386,0,0,213
05i-0hWNl2o,NEW SEASON| RANK PUSH |ROAD  TO  #50 CONQUEROR | BGMI LIVE,"if you like the video don't forget to like,share and subscribe
Hey Guys,
Welcome to our Youtube channel
WE are shreya and Dev ,you might know us as oliver gg live.
we are content creator ,we entertain on live stream 
our goals is achive best gameplay and entertain you with our skills
We stream regularly
we upload videos ,shorts,vlogs etc.
social media: @brahmbhatt_devv
 subscribe for more videos
Thank you so much for joining us
Discord : https://discord.gg/F8FMmBTM

PLAYING WITH NEW BGMI 3.9 UPDATE |CONQUEREOR RANK PUSH |EVERY GAME CHICKEN CHALLANGE  BGMI LIVE | |PLAYING WITH SUBSCRIBER| CUSTOM ROOMS ON LIVE STREAM
challanges on stream
high kills challange on live stream
 #shorts #bgmi #livestreams #bgmi #pubgmobile #pubg #custom",2025-08-22T21:39:30Z,UCshtv-_aGCOZuBCcbBviw5g,Oliver GG Live,20,Gaming,"['livestream', 'mobilegaming', 'newroyalpass giveaway', 'gamingcommunity', 'gaming', 'bgmilive stream', 'bgmi live', 'custom with subscribers', 'short stream live', 'rank push', 'bgmi classic with subscriber', 'playing with new mummy set', 'rank push on live stream', 'bgmi conqueror lobby gameplay', 'high kills challange in bgmi on live stream', 'pubg mobile videos', 'new update in bgmi pubg', 'new update in bgmi 3.8', 'new update 3.9']",PT4H16M56S,hd,false,151012,2256,0,0,12
Xuu1Oj6YTc8,Jantra (Recreate) - Official Music Video | Zubeen Garg | Homework | Latest Assamese Movie Song 2025,"Presenting the latest Assamese song “Jantra (Recreate)” from the movie 'Homework', sung by the heart of Assam – Zubeen Garg.

CREDITS :
• Song - Jantra (Recreation) 2025
• Movie Name - HOMEWORK
• Singer -  Zubeen Garg & Dhani
• Music Re-Creaion - Priyanku Bordoloi 
• Music Composer - Zubeen Garg 
• Lyrics - Rahul Gautam Sarma
• Audio Mixed By - Diganta Bordoloi
• Backing Vocal - Sajib Bora & Tony 
• Audio Recording -  Red AV & Studio Audioholic
• DOP - Pradip Doimary & Arup Gayari 
• Make Up -  Arup Das & Rupjyoti Dutta
• Production Controller - Mridul Deka
• Asst Choreographer - Joy Boro 
• Areal Videography - Riyan Saikia
• VFX - Ratul Dutta
• Di Colourist - Rajesh Yadav
• Editor - Protim Khaound
• Costume Design - Dhiraj Deka
• Special Thanks -  Diganta Bharati, Bhaswati Bharati & Gayatri Mahanta
• Director - Achintta Shankar
• Production House - Outreach Advertising (P) Ltd. 
• Co-Producer - Birinchi Mohan Sarma
• Producer - Mukesh Mour & Nidhi Mour 
Artist - Zubeen Garg, Surjanga Jeeu Margherita, Brityanta Nayan Kashyap, Divyan Bhashkar Kashyap, Kritartha Kanta Barua, Mayank Das & Prisha Mour.

ORIGINAL SONG CREDITS : 
* Song - Aami Jen Jantra
* Album - Jantra
* Singer - Zubeen Garg
* Music, Lyrics, Composition - Zubeen Garg
* Release Year - 2004
* Lebel : NK Production 

Stay Connected with Us for More Updates.
Subscribe for the latest Assamese songs & movies.
Like, Comment & Share with your friends.

#ZubeenGarg #Jantra #Homework #AssameseSong #NewAssameseSong2025 #ZubeenGargNewSong #JantraRecreate #AssameseMusic",2025-08-21T11:30:06Z,UCjNYoQ8DtLINGtNxTDDJfeA,N.K. Production,10,Music,"['NEW ASSAMESE SONG', 'ZUBEEN GARG VIDEO SONG', 'JANTRA ASSAMESE SONG', 'HOMEWORK ASSAMESE MOVIE', 'ZUBEEN GARG NEW SONG', 'BEST ASSAMESE SONG', 'ZUBEEN GARG VIDEO', 'NEW HIT SONG', 'AXOMIYA GAAM']",PT5M2S,hd,false,77651,7243,0,0,537
WXVSeQeEghI,GRANNY LIVE GAMEPLAY || HORROR LIVE STREAM ||#granny #grannylivegameplay #shortslive #funny #shorts,"#shortsfeed 
#granny      
#granny3  
#granny2 
#granny 
#live 
#livestream 
#livenews 
#grannylivestream  
#horrorgaming 
#horrorlivegames

#grannychaptertwohighlights 
#grannyhighlights 
#grannyfunnymoments 
#grannyshorts
#grannyboatescape 
#grannycarescape 
#grannygameplay 
#grannygamer 
#grannyfunnymoment  
#grannyhorrorstory 
#grannyhindi
#grannytechnogamerz   
#grannylive


Granny techno gamerz 
granny live insaan 
granny bbs
granny beastboyshub 
Granny live 
granny game live 
granny gameplay 
granny horror game
granny escape
Horror game",2025-08-23T03:36:47Z,UCinL0Weq8JFKxmowwQW0DjA,SuperThron Gaming,20,Gaming,[],PT46M19S,hd,false,245212,1001,0,0,0
9WJdUYhd0bc,💫Bailpoliala hi Gani Lava rohan Pawar song बैल पोळ्याला हि गाणी लावा ,"बैल पोळ्याला हि गाणी लावा नॉनस्टॉप गाणी 
                सादरकर्ते मनोवंतीच्या बागेतील
                  फुल रोहन आप्पासाहेब पवार",2025-08-21T01:30:06Z,UCqV8sONAfSX0D7mWnhnTTCQ,Rohan Pawar ,10,Music,"['bail Pola song', 'bail Pola wishes geet', 'bail Pola Vishesh geet', 'bail polish gane', 'bail polyachi Gani', 'baccha Don', 'bailgada song', 'non stop bhakti geete', 'sakal ki devichi Gani', 'pahaatechi bhakti gite', 'Mahadev song', 'division non stop gane', 'Sumit music.', 'DJ song', 'DJ remix']",PT17M9S,sd,false,107814,471,0,0,4
QgvBXiqbpBQ,CS Peak 1800 Points Tricks 😲 | free fire Cs Peak Full Details |,"CS Peak 4x fast 1800 Points 😲 | Cs Peak Full Details |

⚡️ Free Fire CS-PEAK Mode finally aa gaya hai! Sabse bada sawaal ye hai 👉 points fast kaise collect kare aur rewards jaldi kaise unlock ho? Aaj ke is video me mai tumhe 5 secret tricks & tips dikhane wala hu jisse tum apna Peak Points double speed se badha paoge. 🔥

🔑 Is video me cover hoga:

CS-PEAK me fast points strategy

Rewards jaldi kaise lein (complete guide)

Pro players ki CS-PEAK mode tips and tricks

Hidden Peak Energy ka use to save points

MVP banne ka CS-PEAK secret 


💡 Agar tumhe lagta hai ki sirf match jeetne se points milte hain, to tum galat ho. Video end tak zaroor dekhna kyunki last me mai ek aisi MVP trick bataunga jo tumhe 2000 Peak Points tak fastest push karne me madad karegi.


---


Free Fire CS-PEAK fast points strategy, CS-PEAK rewards jaldi kaise lein, CS-PEAK mode tips and tricks, Free Fire CS-PEAK secret hack, Peak Energy ka use kaise karein, CS-PEAK MVP trick.


---

👉 Tumhara highest CS-PEAK points abhi tak kitna gaya hai? Comment karke batao, mai fastest push karne wale ko next video me shoutout dunga! ❤️

📌 Like, Share & Subscribe karo taaki tumhe har naye Free Fire mode ke secret tips and tricks sabse pehle mil sakein.




Business -
Helpinggamer.promotions@gmail.com",2025-08-21T13:37:54Z,UCMmMsJI54IsODpEsG08PsJA,HELPING GAMER,20,Gaming,[],PT4M12S,hd,false,233935,8347,0,0,348
tdbdCbJdF20,"ಶ್ರವಣ ಅಮಾವಾಸ್ಯೆ ಶನಿವಾರದಂದು ದಿನ ಈ ಹಾಡನ್ನು ಕೇಳಿದರೆ ಆಶೀರ್ವಾದಿಂದ, ಆಯುರಾರೋಗ್ಯ ಸುಖಸಂತೋಷ ಉಂಟಾಗುತ್ತದೆ - VSVS","BHAKTHI MUSIC | KANNADA DEVOTIONAL | KANNADA SONG

ಶ್ರವಣ ಅಮಾವಾಸ್ಯೆ ಶನಿವಾರದಂದು ದಿನ ಈ ಹಾಡನ್ನು ಕೇಳಿದರೆ ಆಶೀರ್ವಾದಿಂದ, ಆಯುರಾರೋಗ್ಯ ಸುಖಸಂತೋಷ ಉಂಟಾಗುತ್ತದೆ - VAIKUNTAVASA SRI VENKATESHA",2025-08-22T22:30:23Z,UCwrp8tAcFsP3FplC8u6IQMA,BHAKTHI MUSIC | KANNADA DEVOTIONAL | KANNADA SONGS,10,Music,"['BHAKTHI MUSIC | KANNADA DEVOTIONAL | KANNADA SONG', 'ಶ್ರವಣ ಅಮಾವಾಸ್ಯೆ ಶನಿವಾರದಂದು ದಿನ ಈ ಹಾಡನ್ನು ಕೇಳಿದರೆ ಆಶೀರ್ವಾದಿಂದ', 'ಆಯುರಾರೋಗ್ಯ ಸುಖಸಂತೋಷ ಉಂಟಾಗುತ್ತದೆ', 'VAIKUNTAVASA SRI VENKATESHA', 'venkateswara swamy bhakti geetalu', 'venkateswara swamy bhakthi geethalu', 'venkateswara swamy bhakti songs', 'venkateswara swamy bakthi padal', 'venkateswara swamy bajana patalu', 'venkateswara swamy bhakthi geetha', 'venkateswara swamy bhakti geet', 'venkateswara swamy charitra telugu', 'venkateswara swamy chanting']",PT41M55S,hd,false,38887,305,0,0,18
0f3N-IYx4DE,# शाम है धुआ धुआ # मारे दो  रानी  छुआ छुआ # भोजपुरी😂🥲free fire @mausam गेमिंग वीडियो,"शाम है धुआ धुआ # मारे दो  रानी  छुआ छुआ # भोजपुरी😂🥲free fire
शाम है धुआ धुआ # मारे दो  रानी  छुआ छुआ # भोजपुरी😂🥲free fire",2025-08-19T04:02:12Z,UCLcsStdhwFqqL_0-VEAPCBg,mausam Rishi dev,22,People & Blogs,[],PT5M23S,hd,false,190019,429,0,0,0
aEAhIPbvCWw,पारम्परिक तीज व्रत गीत | Sita Maa Teej | सीता जी करेली तीज बरतिया | Anshu Priya Paramparik Teej Geet,"#Anshu_Priya #Teej #Vrat #Geet #Teej_Geet #Teej_song #Teej_Vrat_Geet
#Paramparik #Geet #Bhakti #Teej_Special #Teej_Video #Video_Jukebox #Jukebox
►Song -  सीता जी करेली तीज बरतिया
                 सीता जी करेली तीज बरतिया
►Singer -  Anshu Priya 
►Lyrics -  Dr. Ramnarayan Tiwari 
►Music - Nitish Raj Yadav & Gulshan Gulab
►Composition - Pawan Kumar 
►Video Director - Rambabu Yadav 
► Camera - Ranjan Yadav 
►Video Editor - Shiv Pujan Kumar 
►Category - Bhojpuri 
►Company / Label - BR26 MUSIC WORLD
Producer & Director - Santosh Kumar Sharma

♪ Full Song Available On ♪
♪ Gaana :- 
♪ Apple Music :- 
♪ Youtube Music :- 
♪ Amazon Music :- 
♪ Spotify :- 
♪ Resso :- 

►Trade Enquiry : 
  ►Email :- pawanbabuofficial11@gmail.com",2025-08-19T16:30:00Z,UC6iPG9lH3ELps2_VfK1shtw,BR26 MUSIC WORLD,10,Music,"['Vivah Geet', 'New Vivah Geet', 'Anshu Priya Teej Vrat Geet', 'Anshu Priya Teej Geet', 'Teej Geet', 'Teej Vrat Geet', 'teej geet', 'teej tayohar vrat geet', 'dard Bhara Teej Geet', 'तीज व्रत गीत', 'भुखल बानी तीज के बरतिया', 'तीज त्योहार व्रत गीत', 'Anshu Priya Geet', 'Anshu Priya Teej geet', 'Teej Puja Vrat Geet', 'तीज व्रत', 'Anshu PriyaTeej Vrat Geet', 'सीता माँ तीज', 'Sita Maa Teej', 'सीता जी करेली तीज बरतिया', 'Sita Mata Special Teej Geet', 'Sita Maa Bhukhal Badi Teej Vrat', 'सीता जी करेली तीज']",PT19M49S,hd,false,214326,698,0,0,17
XeXIdh9baCA,Defeated a HACK*R in GRANDMASTER Rank Push😱 | Insane Clutch Win!,"They Had Hacks... I Had SKILL 💪 | Grandmaster Rank Push INSANE Win!

My Instagram ►  https://www.instagram.com/badge_99/

Twitter ►  https://twitter.com/Badge99_
Facebook ►  https://fb.me/badge99yt
Discord ►  https://discord.com/invite/badge99

#badge99 #freefire #grandmaster",2025-08-21T10:48:18Z,UCPhZzHKo3Y5YYoazMQWuLTg,Badge 99,20,Gaming,"['free fire', 'grandmaster free fire rank', 'free fire rank grandmaster', 'grandmaster master hacker', 'hacker came in my grandmaster rank', 'hacker', 'free fire hacker', 'badge99', 'satvik', 'desi gamers', 'tonde gamer']",PT11M3S,hd,false,303881,22203,0,0,757
